scheme,capacity,revoked,distribution,workload_seed,measurement,cover_nodes,holder_upload_bytes,holder_download_bytes,holder_compute_ms,server_per_holder_ms,verified,zero_semantics
HiddenCover,16384,10000,dispersed,10.0,24,6384.0,0,204400,1.1899,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,10.0,25,6384.0,0,204400,1.1978,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,10.0,26,6384.0,0,204400,1.1891,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,10.0,27,6384.0,0,204400,1.1863,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,10.0,28,6384.0,0,204400,1.613,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,10.0,29,6384.0,0,204400,1.3898,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,11.0,0,6384.0,0,204400,1.1424,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,11.0,1,6384.0,0,204400,1.143,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,11.0,2,6384.0,0,204400,1.1393,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,11.0,3,6384.0,0,204400,1.8871,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,11.0,4,6384.0,0,204400,1.2441,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,11.0,5,6384.0,0,204400,1.2516,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,11.0,6,6384.0,0,204400,1.1962,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,11.0,7,6384.0,0,204400,1.1361,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,11.0,8,6384.0,0,204400,1.1424,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,11.0,9,6384.0,0,204400,1.1755,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,11.0,10,6384.0,0,204400,1.13,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,11.0,11,6384.0,0,204400,1.1345999999999998,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,11.0,12,6384.0,0,204400,1.1224,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,11.0,13,6384.0,0,204400,1.1308,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,11.0,14,6384.0,0,204400,1.1663,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,11.0,15,6384.0,0,204400,1.1501,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,11.0,16,6384.0,0,204400,1.1694,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,11.0,17,6384.0,0,204400,1.4052,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,11.0,18,6384.0,0,204400,1.2848,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,11.0,19,6384.0,0,204400,1.7481,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,11.0,20,6384.0,0,204400,1.3069,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,11.0,21,6384.0,0,204400,1.1921,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,11.0,22,6384.0,0,204400,1.1842,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,11.0,23,6384.0,0,204400,1.1863,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,11.0,24,6384.0,0,204400,1.1862,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,11.0,25,6384.0,0,204400,1.1875,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,11.0,26,6384.0,0,204400,1.1904,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,11.0,27,6384.0,0,204400,1.1853,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,11.0,28,6384.0,0,204400,1.1957,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,11.0,29,6384.0,0,204400,1.1815,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,12.0,0,6384.0,0,204400,1.2397,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,12.0,1,6384.0,0,204400,1.1785,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,12.0,2,6384.0,0,204400,1.1865,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,12.0,3,6384.0,0,204400,1.1816000000000002,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,12.0,4,6384.0,0,204400,1.1977,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,12.0,5,6384.0,0,204400,1.4443,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,12.0,6,6384.0,0,204400,1.518,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,12.0,7,6384.0,0,204400,1.3385,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,12.0,8,6384.0,0,204400,1.2185,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,12.0,9,6384.0,0,204400,1.1917,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,12.0,10,6384.0,0,204400,1.202,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,12.0,11,6384.0,0,204400,1.1967,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,12.0,12,6384.0,0,204400,1.1853,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,12.0,13,6384.0,0,204400,1.1981,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,12.0,14,6384.0,0,204400,1.1986,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,12.0,15,6384.0,0,204400,1.2001,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,12.0,16,6384.0,0,204400,1.1887,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,12.0,17,6384.0,0,204400,1.192,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,12.0,18,6384.0,0,204400,1.7127,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,12.0,19,6384.0,0,204400,1.4924000000000002,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,12.0,20,6384.0,0,204400,1.26,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,12.0,21,6384.0,0,204400,1.1863,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,12.0,22,6384.0,0,204400,1.1984,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,12.0,23,6384.0,0,204400,1.1958,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,12.0,24,6384.0,0,204400,1.1900000000000002,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,12.0,25,6384.0,0,204400,1.1908,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,12.0,26,6384.0,0,204400,1.1943,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,12.0,27,6384.0,0,204400,1.1904,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,12.0,28,6384.0,0,204400,1.1772,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,12.0,29,6384.0,0,204400,1.1878,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,13.0,0,6384.0,0,204400,1.1953,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,13.0,1,6384.0,0,204400,1.2006,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,13.0,2,6384.0,0,204400,1.177,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,13.0,3,6384.0,0,204400,1.1891,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,13.0,4,6384.0,0,204400,1.1808,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,13.0,5,6384.0,0,204400,1.2726,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,13.0,6,6384.0,0,204400,1.4902,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,13.0,7,6384.0,0,204400,2.1098,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,13.0,8,6384.0,0,204400,1.2401,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,13.0,9,6384.0,0,204400,1.1895,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,13.0,10,6384.0,0,204400,1.1772,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,13.0,11,6384.0,0,204400,1.1898,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,13.0,12,6384.0,0,204400,1.2034,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,13.0,13,6384.0,0,204400,1.1905,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,13.0,14,6384.0,0,204400,1.1783,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,13.0,15,6384.0,0,204400,1.1773,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,13.0,16,6384.0,0,204400,1.1778,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,13.0,17,6384.0,0,204400,1.2515,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,13.0,18,6384.0,0,204400,1.2011999999999998,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,13.0,19,6384.0,0,204400,1.4402,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,13.0,20,6384.0,0,204400,1.2752,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,13.0,21,6384.0,0,204400,1.2158,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,13.0,22,6384.0,0,204400,1.175,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,13.0,23,6384.0,0,204400,1.1579,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,13.0,24,6384.0,0,204400,1.1411,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,13.0,25,6384.0,0,204400,1.1984,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,13.0,26,6384.0,0,204400,1.1804,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,13.0,27,6384.0,0,204400,1.1796,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,13.0,28,6384.0,0,204400,1.1863,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,13.0,29,6384.0,0,204400,1.1901,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,14.0,0,6384.0,0,204400,1.1869,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,14.0,1,6384.0,0,204400,1.2002,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,14.0,2,6384.0,0,204400,1.3318,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,14.0,3,6384.0,0,204400,1.3002,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,14.0,4,6384.0,0,204400,1.5321,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,14.0,5,6384.0,0,204400,1.5804,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,14.0,6,6384.0,0,204400,2.1398,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,14.0,7,6384.0,0,204400,1.9103,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,14.0,8,6384.0,0,204400,1.303,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,14.0,9,6384.0,0,204400,1.1973,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,14.0,10,6384.0,0,204400,1.1789,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,14.0,11,6384.0,0,204400,1.1826,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,14.0,12,6384.0,0,204400,1.1854,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,14.0,13,6384.0,0,204400,1.191,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,14.0,14,6384.0,0,204400,1.2562,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,14.0,15,6384.0,0,204400,1.1723,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,14.0,16,6384.0,0,204400,1.1901,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,14.0,17,6384.0,0,204400,1.1914,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,14.0,18,6384.0,0,204400,1.5129,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,14.0,19,6384.0,0,204400,1.2491,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,14.0,20,6384.0,0,204400,1.1903,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,14.0,21,6384.0,0,204400,1.1888,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,14.0,22,6384.0,0,204400,1.1916,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,14.0,23,6384.0,0,204400,1.1818,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,14.0,24,6384.0,0,204400,1.1869,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,14.0,25,6384.0,0,204400,1.2076,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,14.0,26,6384.0,0,204400,1.1820000000000002,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,14.0,27,6384.0,0,204400,1.2364,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,14.0,28,6384.0,0,204400,1.1952,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,14.0,29,6384.0,0,204400,1.1899,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,15.0,0,6384.0,0,204400,1.9965,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,15.0,1,6384.0,0,204400,1.9996,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,15.0,2,6384.0,0,204400,1.5325,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,15.0,3,6384.0,0,204400,1.3057,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,15.0,4,6384.0,0,204400,1.1947,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,15.0,5,6384.0,0,204400,1.1422,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,15.0,6,6384.0,0,204400,1.1305,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,15.0,7,6384.0,0,204400,1.1316,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,15.0,8,6384.0,0,204400,1.2667,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,15.0,9,6384.0,0,204400,1.1593,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,15.0,10,6384.0,0,204400,1.1289,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,15.0,11,6384.0,0,204400,1.1248,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,15.0,12,6384.0,0,204400,1.1459,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,15.0,13,6384.0,0,204400,1.1718,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,15.0,14,6384.0,0,204400,1.148,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,15.0,15,6384.0,0,204400,1.8641,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,15.0,16,6384.0,0,204400,1.4189999999999998,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,15.0,17,6384.0,0,204400,1.2103000000000002,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,15.0,18,6384.0,0,204400,1.1875,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,15.0,19,6384.0,0,204400,1.2142,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,15.0,20,6384.0,0,204400,1.1954,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,15.0,21,6384.0,0,204400,1.3227,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,15.0,22,6384.0,0,204400,1.2037,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,15.0,23,6384.0,0,204400,1.132,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,15.0,24,6384.0,0,204400,1.1545,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,15.0,25,6384.0,0,204400,1.1538,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,15.0,26,6384.0,0,204400,1.1345999999999998,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,15.0,27,6384.0,0,204400,1.1402,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,15.0,28,6384.0,0,204400,2.2351,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,15.0,29,6384.0,0,204400,1.8835,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,16.0,0,6384.0,0,204400,1.1391,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,16.0,1,6384.0,0,204400,1.1381,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,16.0,2,6384.0,0,204400,1.5023,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,16.0,3,6384.0,0,204400,1.2724,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,16.0,4,6384.0,0,204400,1.2794,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,16.0,5,6384.0,0,204400,1.1497,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,16.0,6,6384.0,0,204400,1.14,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,16.0,7,6384.0,0,204400,1.3438,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,16.0,8,6384.0,0,204400,2.1605000000000003,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,16.0,9,6384.0,0,204400,1.9037,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,16.0,10,6384.0,0,204400,1.1347,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,16.0,11,6384.0,0,204400,1.1234000000000002,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,16.0,12,6384.0,0,204400,1.1373,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,16.0,13,6384.0,0,204400,1.1276000000000002,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,16.0,14,6384.0,0,204400,1.1321,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,16.0,15,6384.0,0,204400,1.5211,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,16.0,16,6384.0,0,204400,1.2845,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,16.0,17,6384.0,0,204400,1.1975,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,16.0,18,6384.0,0,204400,1.2593,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,16.0,19,6384.0,0,204400,1.1999,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,16.0,20,6384.0,0,204400,1.2235,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,16.0,21,6384.0,0,204400,1.185,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,16.0,22,6384.0,0,204400,1.1731,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,16.0,23,6384.0,0,204400,1.1878,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,16.0,24,6384.0,0,204400,1.189,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,16.0,25,6384.0,0,204400,1.1999,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,16.0,26,6384.0,0,204400,1.1811,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,16.0,27,6384.0,0,204400,1.1738,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,16.0,28,6384.0,0,204400,1.5793,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,16.0,29,6384.0,0,204400,2.1817,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,17.0,0,6384.0,0,204400,1.2118,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,17.0,1,6384.0,0,204400,1.1862,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,17.0,2,6384.0,0,204400,1.3028,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,17.0,3,6384.0,0,204400,1.3972,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,17.0,4,6384.0,0,204400,1.5364,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,17.0,5,6384.0,0,204400,1.2061000000000002,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,17.0,6,6384.0,0,204400,1.1292,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,17.0,7,6384.0,0,204400,1.1525999999999998,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,17.0,8,6384.0,0,204400,1.2113,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,17.0,9,6384.0,0,204400,1.2035,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,17.0,10,6384.0,0,204400,1.1772,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,17.0,11,6384.0,0,204400,1.1974,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,17.0,12,6384.0,0,204400,1.1826,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,17.0,13,6384.0,0,204400,1.1932,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,17.0,14,6384.0,0,204400,1.1769,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,17.0,15,6384.0,0,204400,1.1859,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,17.0,16,6384.0,0,204400,1.7638,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,17.0,17,6384.0,0,204400,1.2971,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,17.0,18,6384.0,0,204400,1.1726,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,17.0,19,6384.0,0,204400,1.1318,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,17.0,20,6384.0,0,204400,1.1981,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,17.0,21,6384.0,0,204400,1.1404,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,17.0,22,6384.0,0,204400,1.1293,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,17.0,23,6384.0,0,204400,1.1259,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,17.0,24,6384.0,0,204400,1.1472,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,17.0,25,6384.0,0,204400,1.147,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,17.0,26,6384.0,0,204400,1.1412,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,17.0,27,6384.0,0,204400,1.1359,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,17.0,28,6384.0,0,204400,1.1489,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,17.0,29,6384.0,0,204400,1.1892,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,18.0,0,6384.0,0,204400,1.1548,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,18.0,1,6384.0,0,204400,1.1386,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,18.0,2,6384.0,0,204400,1.1352,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,18.0,3,6384.0,0,204400,1.1512,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,18.0,4,6384.0,0,204400,1.1777,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,18.0,5,6384.0,0,204400,1.9503,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,18.0,6,6384.0,0,204400,1.8534,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,18.0,7,6384.0,0,204400,1.3533,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,18.0,8,6384.0,0,204400,1.1843,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,18.0,9,6384.0,0,204400,1.1626,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,18.0,10,6384.0,0,204400,1.1847,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,18.0,11,6384.0,0,204400,1.1962,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,18.0,12,6384.0,0,204400,1.1755,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,18.0,13,6384.0,0,204400,1.1866,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,18.0,14,6384.0,0,204400,1.1804,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,18.0,15,6384.0,0,204400,1.2039,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,18.0,16,6384.0,0,204400,1.1762,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,18.0,17,6384.0,0,204400,1.4289999999999998,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,18.0,18,6384.0,0,204400,2.2384000000000004,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,18.0,19,6384.0,0,204400,1.4043,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,18.0,20,6384.0,0,204400,1.1835,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,18.0,21,6384.0,0,204400,1.2189,0.0,True,no private request; no individualized server witness update
HiddenCover,16384,10000,dispersed,18.0,22,6384.0,0,204400,1.2049,0.0,True,no private request; no individualized server witness update
