scheme,cover_nodes,padded_set_size,measurement,presentation_bytes,show_ms,verify_ms,state_check_ms,match_ms,credential_bridge_ms,cover_transform_ms,oom_ms,verified
HiddenCover,1024,1024,9,1626,1178.6635,336.8147,0.1994,0.00019999999999999998,1.9183,166.6474,1009.8530000000001,true
HiddenCover,1024,1024,10,1626,1112.5176999999999,331.7095,0.2084,0.00009999999999999999,1.8971,162.7076,947.6903,true
HiddenCover,1024,1024,11,1626,1143.4649000000002,352.8612,0.2041,0.00019999999999999998,1.9318,177.51610000000002,963.7945,true
HiddenCover,1024,1024,12,1626,1150.4128,325.1031,0.1978,0.00009999999999999999,1.7628,175.8836,972.5541,true
HiddenCover,1024,1024,13,1626,1167.3021999999999,340.0102,0.2034,0.00009999999999999999,1.7676,181.88219999999998,983.4340000000001,true
HiddenCover,1024,1024,14,1626,1146.9959999999999,330.5772,0.21000000000000002,0.00009999999999999999,2.025,161.5945,983.1442000000001,true
HiddenCover,1024,1024,15,1626,1160.4497000000001,334.4683,0.1916,0.00009999999999999999,2.4576,171.6057,986.1644,true
HiddenCover,1024,1024,16,1626,1173.7574,333.19169999999997,0.20379999999999998,0.00019999999999999998,1.8095999999999999,171.1532,1000.5464,true
HiddenCover,1024,1024,17,1626,1104.3853,338.3969,0.4234,0.0007,3.1944,164.80159999999998,935.9295,true
HiddenCover,1024,1024,18,1626,1188.567,354.31030000000004,0.1961,0.00009999999999999999,2.1737,186.44,999.7289999999999,true
HiddenCover,1024,1024,19,1626,1135.2378,345.10420000000005,0.2172,0.00009999999999999999,1.9562,166.377,966.6567,true
HiddenCover,1024,1024,20,1626,1143.6206,326.7609,0.2041,0.00009999999999999999,2.9646,180.72379999999998,959.7018,true
HiddenCover,1024,1024,21,1626,1170.9638,325.3316,0.3342,0.0003,1.929,174.67669999999998,994.0069,true
HiddenCover,1024,1024,22,1626,1154.2458,329.3345,0.1986,0.00009999999999999999,2.4189,170.81660000000002,980.796,true
HiddenCover,1024,1024,23,1626,1156.1874,322.6465,0.3014,0.0007,2.2735,170.3123,983.2849,true
HiddenCover,1024,1024,24,1626,1094.0449,323.54159999999996,0.199,0.00009999999999999999,2.1784,163.51170000000002,928.1401999999999,true
HiddenCover,1024,1024,25,1626,1089.2791,326.1011,0.2104,0.00019999999999999998,1.8656,164.9501,922.2407000000001,true
HiddenCover,1024,1024,26,1626,1098.9750000000001,331.3556,0.2183,0.00009999999999999999,1.8652,164.1712,932.7041,true
HiddenCover,1024,1024,27,1626,1097.483,353.803,0.19440000000000002,0.00009999999999999999,1.8548,163.137,932.2826,true
HiddenCover,1024,1024,28,1626,1178.8935000000001,327.9645,0.2075,0.00019999999999999998,1.811,185.6268,991.2151,true
HiddenCover,1024,1024,29,1626,1130.0106999999998,338.0814,0.3565,0.00019999999999999998,2.0504,162.8023,964.7841000000001,true
HiddenCover,2048,2048,0,1706,2428.4429,666.9304999999999,0.7952,0.00039999999999999996,2.7079999999999997,336.6662,2088.2502999999997,true
HiddenCover,2048,2048,1,1706,2432.9856,631.1494,0.3498,0.00019999999999999998,2.0608,342.8812,2087.6730000000002,true
HiddenCover,2048,2048,2,1706,2405.774,671.9224,0.36279999999999996,0.00009999999999999999,1.8713,336.56039999999996,2066.9566,true
HiddenCover,2048,2048,3,1706,2462.6176,673.6414,0.36689999999999995,0.00019999999999999998,1.8636,365.6046,2094.7486999999996,true
HiddenCover,2048,2048,4,1706,2468.9071,657.3472,0.36460000000000004,0.00009999999999999999,2.1247000000000003,358.21950000000004,2108.1774,true
HiddenCover,2048,2048,5,1706,2457.5957000000003,659.4162,0.6592,0.00019999999999999998,2.2291,335.5209,2119.1638,true
HiddenCover,2048,2048,6,1706,2468.4793,646.2536,0.3552,0.00019999999999999998,2.1267,375.77860000000004,2090.1974999999998,true
HiddenCover,2048,2048,7,1706,2477.5844,639.9155,0.6453,0.00019999999999999998,2.6098,338.6242,2135.6834999999996,true
HiddenCover,2048,2048,8,1706,2382.2833,718.3598,0.5942000000000001,0.0006,2.402,331.5662,2047.6953,true
HiddenCover,2048,2048,9,1706,2436.1169,692.0676,0.5821999999999999,0.00019999999999999998,2.0835,329.1807,2104.2421999999997,true
HiddenCover,2048,2048,10,1706,2442.6488000000004,697.2642999999999,0.671,0.0003,6.9506000000000006,355.5826,2079.4209,true
HiddenCover,2048,2048,11,1706,2512.4278000000004,671.2291,0.6185999999999999,0.0005,2.2565,366.3411,2143.1856,true
HiddenCover,2048,2048,12,1706,2479.6396,671.1766,0.3503,0.00009999999999999999,1.9416,338.9495,2138.3727000000003,true
HiddenCover,2048,2048,13,1706,2387.618,668.1218,0.3654,0.00019999999999999998,1.7009,318.8417,2066.6883000000003,true
HiddenCover,2048,2048,14,1706,2448.8351000000002,664.1908,0.3662,0.00019999999999999998,1.7302000000000002,342.348,2104.3698000000004,true
HiddenCover,2048,2048,15,1706,2545.897,873.2777000000001,0.36279999999999996,0.00009999999999999999,2.0331,354.1387,2189.3311999999996,true
HiddenCover,2048,2048,16,1706,2479.2502999999997,644.4694,0.6171,0.00019999999999999998,3.9347999999999996,364.2568,2110.4163,true
HiddenCover,2048,2048,17,1706,2459.8722,702.3556,0.3635,0.00009999999999999999,2.6891,342.2396,2114.5596,true
HiddenCover,2048,2048,18,1706,3545.2062,1137.7714,0.3642,0.00019999999999999998,1.772,508.3881,3034.6530000000002,true
HiddenCover,2048,2048,19,1706,4303.7098,1242.5747000000001,0.6314,0.00019999999999999998,28.8347,570.288,3703.9249999999997,true
HiddenCover,2048,2048,20,1706,4616.2358,1335.3298,0.6214999999999999,0.00019999999999999998,52.832499999999996,679.2599,3883.4895,true
HiddenCover,2048,2048,21,1706,3785.9937,719.5576,0.6294,0.0003,3.4240999999999997,554.9467,3226.9638,true
HiddenCover,2048,2048,22,1706,2973.0870999999997,716.0877,0.6356,0.00019999999999999998,2.8584,366.3927,2603.1673,true
HiddenCover,2048,2048,23,1706,3843.1322999999998,807.1622000000001,0.3667,0.00009999999999999999,1.8045,392.0136,3448.909,true
HiddenCover,2048,2048,24,1706,2949.1969999999997,727.0033,0.6074,0.0003,3.3107,565.4114,2379.8315,true
HiddenCover,2048,2048,25,1706,2594.1710000000003,720.0359,0.3577,0.00019999999999999998,1.913,361.0618,2230.8152,true
HiddenCover,2048,2048,26,1706,2596.7612999999997,696.1978,0.3568,0.00009999999999999999,1.9246999999999999,365.11080000000004,2229.3437,true
HiddenCover,2048,2048,27,1706,2622.2859,758.9797,0.3483,0.00009999999999999999,1.8887,335.85920000000004,2284.1688,true
HiddenCover,2048,2048,28,1706,2602.6751,730.4628,0.37320000000000003,0.0005,1.9504,381.93559999999997,2218.3939,true
HiddenCover,2048,2048,29,1706,2644.3657,698.508,0.3654,0.00009999999999999999,1.8389,370.087,2272.0422,true
HiddenCover,4096,4096,0,1786,5588.8153999999995,1450.7331,0.6584,0.00009999999999999999,1.9558000000000002,762.3575999999999,4823.7866,true
HiddenCover,4096,4096,1,1786,5601.56,1435.0816,0.6705,0.00009999999999999999,1.8342,767.3314,4831.6872,true
HiddenCover,4096,4096,2,1786,5613.0886,1427.9676000000002,1.1154,0.00039999999999999996,2.1503,717.6692,4892.124400000001,true
HiddenCover,4096,4096,3,1786,5561.4894,1476.8384,0.683,0.00019999999999999998,1.8386,707.3089,4851.6274,true
HiddenCover,4096,4096,4,1786,5564.1932,1417.9859000000001,0.6823,0.00019999999999999998,1.7619,711.2926000000001,4850.4268,true
HiddenCover,4096,4096,5,1786,5741.5121,1454.2869,0.7038,0.00009999999999999999,2.653,779.1112999999999,4959.016799999999,true
HiddenCover,4096,4096,6,1786,5578.9219,1431.2239,0.6771,0.00019999999999999998,1.75,741.8639000000001,4834.5959,true
HiddenCover,4096,4096,7,1786,5438.6431,1513.7916,0.6803,0.00009999999999999999,1.9422000000000001,661.9739999999999,4774.0196,true
HiddenCover,4096,4096,8,1786,5739.1004,1433.5042,1.4356,0.0003,2.0842,916.2308,4819.3186,true
HiddenCover,4096,4096,9,1786,5520.7002,1362.9095,0.6665,0.00019999999999999998,2.0324,739.7399,4778.2309,true
HiddenCover,4096,4096,10,1786,5585.2794,1442.8768,0.6878,0.00009999999999999999,2.0235000000000003,757.9825999999999,4824.5544,true
HiddenCover,4096,4096,11,1786,6251.817,1730.051,1.3056999999999999,0.00009999999999999999,2.3287999999999998,744.7701,5503.3836,true
HiddenCover,4096,4096,12,1786,5544.8105,1412.8872999999999,0.6908,0.00009999999999999999,1.7978,721.2581,4821.025,true
HiddenCover,4096,4096,13,1786,5498.2191,1589.9495,0.6761999999999999,0.00009999999999999999,1.8943,691.8764,4803.742,true
HiddenCover,4096,4096,14,1786,5708.5479000000005,1457.6237999999998,1.1193,0.00039999999999999996,2.15,736.6499,4968.5983,true
HiddenCover,4096,4096,15,1786,5713.8099999999995,1475.6896,1.2496,0.00019999999999999998,2.2556,744.8572,4965.4138,true
HiddenCover,4096,4096,16,1786,5713.8582,1479.9044999999999,0.7968,0.00019999999999999998,1.8377999999999999,785.8005,4925.3962,true
HiddenCover,4096,4096,17,1786,5535.1736,1508.9510000000002,0.903,0.0003,2.018,737.7035,4794.5016000000005,true
HiddenCover,4096,4096,18,1786,5574.8773,1460.6106,0.6805,0.00009999999999999999,2.1283,725.8271,4846.2001,true
HiddenCover,4096,4096,19,1786,5755.9385,1391.984,1.1952,0.00009999999999999999,2.8083,764.5364999999999,4987.362700000001,true
HiddenCover,4096,4096,20,1786,5466.4677,1381.5413999999998,0.6682,0.00019999999999999998,1.7991000000000001,727.0778,4736.8869,true
HiddenCover,4096,4096,21,1786,5383.3195,1362.2588,0.6700999999999999,0.00019999999999999998,1.9311,679.5166,4701.1718,true
HiddenCover,4096,4096,22,1786,5253.643,1374.7706,0.6823,0.00019999999999999998,1.764,715.5641,4535.6014,true
HiddenCover,4096,4096,23,1786,5387.784500000001,1392.2484,0.6782,0.00019999999999999998,2.179,725.2393000000001,4659.6573,true
HiddenCover,4096,4096,24,1786,5376.647400000001,1371.6031,0.6724,0.00009999999999999999,2.5580999999999996,705.3565000000001,4668.0293,true
HiddenCover,4096,4096,25,1786,5333.6434,1358.3018,0.655,0.00009999999999999999,1.9399,732.1537000000001,4598.8673,true
HiddenCover,4096,4096,26,1786,5332.6918000000005,1394.5899,0.6465000000000001,0.00009999999999999999,2.1828,684.1274000000001,4645.7053000000005,true
HiddenCover,4096,4096,27,1786,5394.9868,1364.3842,0.6818,0.00019999999999999998,2.2953,684.7240999999999,4707.2566,true
HiddenCover,4096,4096,28,1786,5452.7494,1413.3428000000001,0.6503,0.00009999999999999999,1.9713,730.6264,4719.4735,true
HiddenCover,4096,4096,29,1786,5483.665,1399.0438000000001,0.6746,0.00009999999999999999,1.9044999999999999,705.7256,4775.3299,true
